partID_given,partID,dyadID,gender_baseline,Progress,Duration,RecordedDate,DistributionChannel,day,gender,gender_6_TEXT,gate1,gate2,gate3,gate4,gate5,gate6,beds,vaccum,food,dishes,garbage,yardwork,pets,laundry,errands,cars,finances,events,calls,other_chores,fair_chores,satisfied_chores,homeschool,attention,worrying,activities,clothes,sick,getting_up,put_to_bed,discipline,reading,playing,picking_up,hygiene,dressing,comforting,feeding,other_childcare,fair_childcare,satisfied_childcare,wfibs1,wfibs2,wfibs3,covid_pres1,covid_pres2,covid_pres3,covid_pres4,covid_pres5,covid_pres6,qmi1,qmi2,qmi3,qmi4,comm1,comm2,comm3,comm4,comments
,R_2YPwyRlRnSgw8fD,29014377,Man,100,238,10/1/20 2:58,email,Wednesday,Man,,Strongly agree,Somewhat agree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Very fair to me,Very satisfied,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Very fair to me,Very satisfied,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,No
,R_2YPwyRlRnSgw8fD,29014377,Man,100,539,10/1/20 23:45,email,Thursday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Very fair to me,Very satisfied,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Pretty much fair to me,Somewhat satisfied,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,
,R_2YPwyRlRnSgw8fD,29014377,Man,100,294,10/3/20 9:13,email,Friday,Man,,Somewhat disagree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Pretty much fair to me,Very satisfied,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Very fair to me,Very satisfied,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No
,R_2YPwyRlRnSgw8fD,29014377,Man,100,542,10/4/20 4:40,email,Saturday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Pretty much fair to me,Very satisfied,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,Very fair to me,Very satisfied,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No
,R_2YPwyRlRnSgw8fD,29014377,Man,100,190,10/5/20 5:51,email,Sunday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Pretty much fair to me,Very satisfied,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Pretty much fair to me,Very satisfied,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No
,R_2YPwyRlRnSgw8fD,29014377,Man,100,292,10/5/20 20:57,email,Monday,Man,,Somewhat disagree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Pretty much fair to me,Very satisfied,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Very fair to me,Very satisfied,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No
,R_2YPwyRlRnSgw8fD,29014377,Man,100,330,10/7/20 9:37,email,Tuesday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Pretty much fair to me,Very satisfied,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Very fair to me,Very satisfied,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No
,R_2YPwyRlRnSgw8fD,29014377,Man,100,328,10/8/20 7:58,email,Wednesday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Very fair to me,Very satisfied,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Pretty much fair to me,Very satisfied,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No
,R_2YPwyRlRnSgw8fD,29014377,Man,100,188,10/8/20 20:19,email,Thursday,Man,,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Very fair to me,Very satisfied,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Pretty much fair to me,Very satisfied,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,No
,R_2YPwyRlRnSgw8fD,29014377,Man,100,366,10/10/20 9:48,email,Friday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Pretty much fair to me,Very satisfied,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Very fair to me,Very satisfied,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,No
,R_2YPwyRlRnSgw8fD,29014377,Man,100,273,10/10/20 21:42,email,Saturday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Pretty much fair to me,Very satisfied,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Pretty much fair to me,Very satisfied,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,No
,R_2YPwyRlRnSgw8fD,29014377,Man,100,412,10/11/20 21:54,email,Sunday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Pretty much fair to me,Very satisfied,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Pretty much fair to me,Very satisfied,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,No
,R_1dmkvpjXAgSrDQk,29027911,,100,777,9/28/20 19:02,email,Monday,Man,,Somewhat disagree,Strongly disagree,Strongly disagree,,,,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Opened boxes from Amazon and organized contents.,Very fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,"Both of us working from home has been an adjustment and I feel that for the most part, we are doing great and being very productive."
,R_1dmkvpjXAgSrDQk,29027911,Man,100,338,9/29/20 22:04,email,Tuesday,Man,,Neither agree nor disagree,Strongly disagree,Strongly disagree,,,,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Put groceries away,Fair to both you and your partner,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,"Working from home has made us both much more productive and has freed up time for us to exercise, walk, ride our bikes and concentrate more on good health."
,R_1dmkvpjXAgSrDQk,29027911,Man,100,1512,9/30/20 18:51,email,Wednesday,Man,,Neither agree nor disagree,Strongly disagree,Strongly disagree,,,,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,none,Very fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,"Working from home has been a blessing, we are healthier, get plenty of sleep, and are more productive."
,R_1dmkvpjXAgSrDQk,29027911,Man,100,261,10/1/20 19:16,email,Thursday,Man,,Somewhat disagree,Strongly disagree,Strongly disagree,,,,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,none,Fair to both you and your partner,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,"I went to my office for the first time in 10 days , so I worked outside of the home today."
,R_1dmkvpjXAgSrDQk,29027911,Man,100,711,10/2/20 20:37,email,Friday,Man,,Neither agree nor disagree,Strongly disagree,Strongly disagree,,,,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,I plunged two drains that were clugged and folded laundry.,Very fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,"We both worked from home today and everything was in harmony, she works in an office downstairs and I have an office upstairs."
,R_1dmkvpjXAgSrDQk,29027911,Man,100,226,10/3/20 17:06,email,Saturday,Man,,Neither agree nor disagree,Somewhat agree,Strongly disagree,,,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Very fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Today was a nice day and we did a lot of yard work together.
,R_1dmkvpjXAgSrDQk,29027911,Man,100,475,10/4/20 19:15,email,Sunday,Man,,Neither agree nor disagree,Strongly disagree,Strongly disagree,,,,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,no,Very fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,"Today I was able to complete many of tasks related to my business , while my wife took food that I prepared to a friend in need."
,R_1dmkvpjXAgSrDQk,29027911,Man,100,399,10/5/20 18:33,email,Monday,Man,,Neither agree nor disagree,Strongly disagree,Strongly disagree,,,,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,no,Very fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,"Working from home has allowed us to focus more on our health, as we take daily walks, ride bikes and 3 time a week we take part in a high intensity Zoom exercise class that is run by one of our friends."
,R_1dmkvpjXAgSrDQk,29027911,Man,100,269,10/6/20 17:40,email,Tuesday,Man,,Neither agree nor disagree,Strongly disagree,Strongly disagree,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Not any more than I already did.,Very fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,"Today we both worked from home and around 5 , we went for a bike ride for about an hour.  It was a very nice day today!"
,R_1dmkvpjXAgSrDQk,29027911,Man,100,284,10/7/20 18:26,email,Wednesday,Man,,Neither agree nor disagree,Somewhat agree,Somewhat disagree,,,,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Not any more than is listed above.,Very fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,"Today my wife worked entirely from home while I visited two clients outside of the home.  At 5 pm, we went for an evening bike ride for about an hour and a half, our daily exercise."
,R_1dmkvpjXAgSrDQk,29027911,Man,100,230,10/8/20 18:01,email,Thursday,Man,,Neither agree nor disagree,Strongly disagree,Strongly disagree,,,,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,not anymore than mentioned above,Very fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,"Today was a good day, we both worked from home, I visited a client and at 6:30 we did a high intensity zoom exercise class that one of our friends runs."
,R_1dmkvpjXAgSrDQk,29027911,Man,100,208,10/9/20 19:02,email,Friday,Man,,Neither agree nor disagree,Strongly disagree,Strongly disagree,,,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,not anymore than already mentioned,Very fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Today my wife worked from home while I went into the office and also met with a client.  I got back at 5 and we rode our bikes for an hour.
,R_1dmkvpjXAgSrDQk,29027911,Man,100,277,10/10/20 18:29,email,Saturday,Man,,Neither agree nor disagree,Strongly disagree,Strongly disagree,,,,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Not any more than already mentioned above.,Very fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Today was mostly a day off from work but there is always work to be done around the home.  I played soccer in the morning and we went for a 20 mile bike ride in the afternoon with another friend of ours.  It was a good and beautiful day today.
,R_1dmkvpjXAgSrDQk,29027911,Man,100,334,10/11/20 19:27,email,Sunday,Man,,Neither agree nor disagree,Strongly disagree,Strongly disagree,,,,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Put teak oil on our outside wooden bench.,Very fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,"Today was Sunday, so we concentrated mainly on doing tasks around the house and then went on a 17 mile bike ride.  In the morning we did a 1 hour zoom high intensity exercise class that is run by one of our friends."
,R_3oGAVnehOZ3Npf8,29027911,,100,501,9/28/20 19:17,email,Monday,Woman,,Strongly agree,Somewhat disagree,Somewhat agree,,,,No,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,hired a tree company to take down dead branches,Fair to both you and your partner,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,"I have somewhat mellowed in my standards, and i try to be flexible.  I do various tasks inbetween meetings, so i feel working from home is great; at least i'm not doing all this work after 6pm!   "
,R_3oGAVnehOZ3Npf8,29027911,Woman,100,658,9/29/20 21:23,email,Tuesday,Woman,,Somewhat agree,Neither agree nor disagree,Somewhat disagree,,,,No,No,Yes,Yes,No,Yes,,No,No,No,Yes,Yes,Yes,"went to Calling hours for our family friend's daughter, who passed away from drug overdose.  I really appreciate my husband went with me, and didn't rush me at all as i was talking with the family and my dear friend who lost her daughter. ",Fair to both you and your partner,Very satisfied,,,,,,,,,,,,,,,,,,,,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,"going to a large gathering for the calling hours was unnerving, as i hadn't done so since March.  And tomorrow is the funeral, we'll wear masks, and avoid shaking hands, etc.  My adult son was very worried about me doing this.  "
,R_3oGAVnehOZ3Npf8,29027911,Woman,100,444,9/30/20 18:45,email,Wednesday,Woman,,Somewhat agree,Neither agree nor disagree,Somewhat disagree,,,,No,Yes,No,Yes,No,No,,Yes,Yes,No,Yes,No,Yes,We went to a funeral today.,Fair to both you and your partner,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,I appreciate my boss as he understood how important it was that i attend the funeral of my dear friend's 25 yr old daughter.  I'm working at night now to catch up a bit.  
,R_3oGAVnehOZ3Npf8,29027911,Woman,100,503,10/1/20 19:38,email,Thursday,Woman,,Somewhat agree,Somewhat agree,Somewhat agree,,,,No,Yes,No,Yes,No,No,,Yes,Yes,No,Yes,Yes,Yes,"moved summer clothes & shoes downstairs to basement cedar closet, brought winter clothes, shoes, boots upstairs to my room; big job!  no help from anyone....",Fair to both you and your partner,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,i love working from home.  my company is trying to encourage us to come back to the office for certain things.  I really hope i can continue to work from home the majority of time. 
,R_3oGAVnehOZ3Npf8,29027911,Woman,100,338,10/2/20 20:34,email,Friday,Woman,,Somewhat agree,Somewhat agree,Somewhat disagree,,,,No,No,No,Yes,No,No,,Yes,No,No,No,Yes,Yes,"i asked my husband to fold laundry, by putting the basket next to him as he was watching the NBA finals.  I wash, he is a good folder!  ",Fair to both you and your partner,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,"I asked my partner to turn down the TV and talk to me directly about an upcoming challenge, he did so, thankfully.  Thank goodness for my job, i feel blessed when i hear about so many out of work.  "
,R_3oGAVnehOZ3Npf8,29027911,Woman,100,320,10/3/20 19:32,email,Friday,Woman,,Strongly agree,Somewhat agree,Somewhat disagree,,,,No,No,Yes,Yes,No,Yes,,Yes,Yes,No,No,Yes,,"heavy duty work outside, with weeding & mulching & overseeing landscapers installing bushes",Fair to both you and your partner,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,"I managed the buying, planning, and install work of the landscaping today.  But my husband did a great job making his famous Greek chicken soup; i even helped him cut veggies. "
,R_3oGAVnehOZ3Npf8,29027911,Woman,100,383,10/4/20 19:27,email,Sunday,Woman,,Somewhat agree,Somewhat agree,Somewhat disagree,,,,No,Yes,Yes,Yes,No,Yes,,No,Yes,Yes,No,Yes,Yes,"decorated for Fall, changed tablecloths, wreaths, some Fall leaves etc",Fair to both you and your partner,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,"It was Sunday, but still worked on a project for work, but got a walk and an exercise session in, all good, my husband made dinner, I helped, and i always clean up.  "
,R_3oGAVnehOZ3Npf8,29027911,Woman,100,1206,10/5/20 19:24,email,Monday,Woman,,Strongly agree,Somewhat disagree,Somewhat disagree,,,,No,Yes,Yes,Yes,No,No,,Yes,No,No,Yes,Yes,Yes,"prepped for cleaning ladies to come in tomorrow.  it is a big job to clean the clutter off the counter, throw out dated mail, and tidy everything so they can clean!  ",Fair to both you and your partner,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,"busy day today, still have a lot to do!  "
,R_3oGAVnehOZ3Npf8,29027911,Woman,100,318,10/6/20 18:04,email,Tuesday,Woman,,Strongly agree,Somewhat agree,Somewhat disagree,,,,No,No,Yes,Yes,No,Yes,,Yes,No,No,Yes,Yes,Yes,"i always forget to mention that i manage our nutritional supplements, from ordering them each month, to putting them out on little trays for my husband and myself.  Managing this chore is very important to our health!  ",Fair to both you and your partner,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Somewhat disagree,Somewhat disagree,Strongly agree,Neither agree nor disagree,"Thank goodness the cleaning ladies came today, it is a big job for me to prepare for them, but it is the best day after they leave, as everything is clean, fresh, and tidy!   My husband does not have a good appreciation for how important it is to me, but i don't care, i pay for them, and i will forever have cleaning help!!  "
,R_3oGAVnehOZ3Npf8,29027911,Woman,100,434,10/7/20 18:10,email,Wednesday,Woman,,Strongly agree,Somewhat agree,Somewhat disagree,,,,No,No,Yes,Yes,No,Yes,,Yes,No,No,Yes,Yes,Yes,"Organized nutritional supplements ordering for October, and putting them out for both my husband and myself.  ",Fair to both you and your partner,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,"I am used to paying for the majority of bills, so I am comfortable buying things i want/need, without consulting my partner.  If it is a large purchase i'll talk with him.  "
,R_3oGAVnehOZ3Npf8,29027911,Woman,100,364,10/8/20 18:19,email,Thursday,Woman,,Strongly agree,Somewhat agree,Somewhat disagree,,,,No,Yes,Yes,Yes,No,Yes,,Yes,No,No,Yes,Yes,Yes,"every day, i manage the nutritional supplements, and today i made protein smoothies for myself and partner. ",Fair to both you and your partner,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,my husband made soup that we are still eating. he is a great cook!  
,R_3oGAVnehOZ3Npf8,29027911,Woman,100,3074,10/9/20 19:42,email,Friday,Woman,,Strongly agree,Somewhat agree,Somewhat disagree,,,,No,No,Yes,Yes,No,Yes,,No,Yes,,Yes,Yes,Yes,"set out nutritional supplements for both myself, and partner",Fair to both you and your partner,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,"i took a vacation day from work today; it was a beautiful fall day, got cycling in with my husband.   "
,R_3oGAVnehOZ3Npf8,29027911,Woman,100,381,10/10/20 17:46,email,Saturday,Woman,,Strongly agree,Somewhat agree,Neither agree nor disagree,,,,No,No,Yes,Yes,No,Yes,,Yes,,,Yes,Yes,Yes,Supplement pills organized.  Also watched Marie Kondo's organization video to learn how to tidy better with joy! ,Fair to both you and your partner,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,"I want to get into the Marie Kondo method! getting ""tidy"" will enhance my life.  "
